,id,NEcount,PER,ORG,LOC,EVT,PRO,UniqueCLIDs,dataset,lang,fpath
2080,pl-1206,21,3,7,5,2,4,12,train,pl,./data/challenge/2019/training/annotated/pl/brexit_pl.txt_file_1206.out
2081,bg-1706,11,5,3,2,1,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1706.out
2082,bg-885,9,4,2,2,1,0,5,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_885.out
2083,bg-1486,10,3,5,1,1,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1486.out
2084,bg-422,25,7,3,12,1,2,22,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_422.out
2085,bg-722,19,3,3,12,1,0,18,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_722.out
2086,bg-1859,12,1,3,4,3,1,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1859.out
2087,bg-1667,12,5,4,2,1,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1667.out
2088,bg-157,6,0,4,1,1,0,4,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_157.out
2089,bg-1271,18,4,8,3,2,1,15,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1271.out
2090,bg-763,10,3,2,3,1,1,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_763.out
2091,bg-394,14,5,4,3,1,1,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_394.out
2092,bg-289,8,2,3,1,1,1,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_289.out
2093,bg-1716,8,0,3,3,1,1,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1716.out
2094,bg-733,17,3,9,2,2,1,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_733.out
2095,bg-1517,14,2,5,4,1,2,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1517.out
2096,bg-806,10,4,1,3,1,1,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_806.out
2097,bg-67,11,3,4,2,2,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_67.out
2098,bg-1751,10,4,4,0,2,0,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1751.out
2099,bg-457,12,5,4,1,2,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_457.out
2100,bg-413,19,8,6,2,1,2,14,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_413.out
2101,bg-1876,13,8,3,1,1,0,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1876.out
2102,bg-472,7,2,2,2,1,0,6,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_472.out
2103,bg-713,21,5,6,9,1,0,17,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_713.out
2104,bg-1197,9,2,4,1,1,1,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1197.out
2105,bg-18,6,1,2,1,2,0,5,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_18.out
2106,bg-1133,61,19,8,26,1,7,52,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1133.out
2107,bg-549,14,8,4,1,1,0,12,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_549.out
2108,bg-1068,10,2,5,1,1,1,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1068.out
2109,bg-460,18,5,7,5,1,0,14,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_460.out
2110,bg-183,8,3,3,0,1,1,6,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_183.out
2111,bg-388,13,1,4,4,3,1,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_388.out
2112,bg-442,20,4,4,11,1,0,17,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_442.out
2113,bg-29,13,4,6,2,1,0,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_29.out
2114,bg-1523,11,3,3,3,1,1,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1523.out
2115,bg-1668,6,2,2,1,1,0,5,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1668.out
2116,bg-158,8,1,4,2,1,0,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_158.out
2117,bg-1422,50,19,14,11,2,4,41,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1422.out
2118,bg-1309,15,4,6,3,1,1,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1309.out
2119,bg-613,15,2,8,2,3,0,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_613.out
2120,bg-1338,16,7,3,3,2,1,12,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1338.out
2121,bg-293,11,4,4,2,1,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_293.out
2122,bg-214,24,4,9,10,1,0,19,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_214.out
2123,bg-1284,20,4,3,11,1,1,18,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1284.out
2124,bg-1342,7,2,3,1,1,0,6,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1342.out
2125,bg-1209,24,10,5,6,1,2,20,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1209.out
2126,bg-1080,17,3,6,6,2,0,13,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1080.out
2127,bg-894,10,2,4,3,1,0,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_894.out
2128,bg-522,14,2,8,3,1,0,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_522.out
2129,bg-1781,18,6,3,7,1,1,14,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1781.out
2130,bg-1536,10,3,2,3,1,1,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1536.out
2131,bg-843,11,2,5,3,1,0,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_843.out
2132,bg-481,10,2,5,2,1,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_481.out
2133,bg-1645,8,1,2,4,1,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1645.out
2134,bg-454,15,4,5,4,1,1,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_454.out
2135,bg-702,10,1,3,3,2,1,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_702.out
2136,bg-275,13,3,6,3,1,0,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_275.out
2137,bg-589,8,4,2,1,1,0,6,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_589.out
2138,bg-791,9,3,1,3,2,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_791.out
2139,bg-188,11,6,3,1,1,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_188.out
2140,bg-1787,8,2,4,1,1,0,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1787.out
2141,bg-1427,12,2,6,2,2,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1427.out
2142,bg-677,15,1,1,12,1,0,15,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_677.out
2143,bg-824,12,5,2,3,1,1,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_824.out
2144,bg-1479,29,13,4,9,2,1,23,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1479.out
2145,bg-774,9,1,3,3,1,1,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_774.out
2146,bg-2,16,5,2,9,0,0,12,train,bg,./data/challenge/2019/training/annotated/bg/asia_bibi_bg.txt_file_2.out
2147,bg-711,15,2,9,2,1,1,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_711.out
2148,bg-1337,13,2,9,1,1,0,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1337.out
2149,bg-988,39,12,10,10,2,5,30,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_988.out
2150,bg-1447,8,3,2,2,1,0,6,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1447.out
2151,bg-38,7,2,3,1,0,1,7,train,bg,./data/challenge/2019/training/annotated/bg/asia_bibi_bg.txt_file_38.out
2152,bg-1025,13,4,6,1,2,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1025.out
2153,bg-282,11,4,3,3,1,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_282.out
2154,bg-364,8,2,2,2,1,1,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_364.out
2155,bg-1887,7,2,1,2,2,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1887.out
2156,bg-825,13,6,2,4,1,0,13,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_825.out
2157,bg-1574,9,2,2,2,2,1,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1574.out
2158,bg-1519,33,16,10,2,1,4,25,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1519.out
2159,bg-1072,14,3,3,5,3,0,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1072.out
2160,bg-1035,19,6,9,2,1,1,16,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1035.out
2161,bg-1593,9,4,3,0,1,1,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1593.out
2162,bg-1456,11,3,3,2,1,2,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1456.out
2163,bg-1158,14,6,4,2,1,1,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1158.out
2164,bg-1,32,14,8,9,0,1,28,train,bg,./data/challenge/2019/training/annotated/bg/asia_bibi_bg.txt_file_1.out
2165,bg-244,19,6,2,6,1,4,14,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_244.out
2166,bg-1053,22,12,4,4,2,0,16,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1053.out
2167,bg-738,12,4,3,3,2,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_738.out
2168,bg-563,15,4,6,3,1,1,12,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_563.out
2169,bg-1894,14,4,4,4,2,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1894.out
2170,bg-459,9,4,2,1,1,1,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_459.out
2171,bg-1847,11,2,4,3,2,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1847.out
2172,bg-300,13,3,6,3,1,0,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_300.out
2173,bg-705,10,2,5,2,1,0,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_705.out
2174,bg-1770,10,3,1,4,1,1,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1770.out
2175,bg-253,9,0,4,4,1,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_253.out
2176,bg-217,15,2,4,6,2,1,12,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_217.out
2177,bg-10,15,4,4,6,0,1,14,train,bg,./data/challenge/2019/training/annotated/bg/asia_bibi_bg.txt_file_10.out
2178,bg-1782,28,9,8,8,1,2,20,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1782.out
2179,bg-2019-8,10,5,4,1,0,0,9,train,bg,./data/challenge/2019/training/annotated/bg/asia_bibi_bg_new.txt_file_8.out
2180,bg-857,10,3,2,4,1,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_857.out
2181,bg-427,14,2,7,3,1,1,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_427.out
2182,bg-807,22,10,6,4,1,1,16,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_807.out
2183,bg-238,10,2,4,2,1,1,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_238.out
2184,bg-847,12,3,5,2,2,0,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_847.out
2185,bg-1194,9,1,3,3,2,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1194.out
2186,bg-1584,13,3,4,5,1,0,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1584.out
2187,bg-1692,13,8,2,0,1,2,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1692.out
2188,bg-1734,7,0,2,3,1,1,6,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1734.out
2189,bg-1507,11,2,4,3,1,1,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1507.out
2190,bg-31,8,2,3,1,2,0,6,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_31.out
2191,bg-133,17,5,8,1,1,2,14,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_133.out
2192,bg-1665,34,14,2,11,4,3,24,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1665.out
2193,bg-1963,17,12,3,1,1,0,15,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1963.out
2194,bg-673,16,2,1,12,1,0,16,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_673.out
2195,bg-149,16,5,8,2,1,0,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_149.out
2196,bg-1343,24,11,6,5,2,0,19,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1343.out
2197,bg-1475,23,9,7,4,1,2,19,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1475.out
2198,bg-167,11,5,1,4,1,0,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_167.out
2199,bg-550,7,3,2,1,1,0,5,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_550.out
2200,bg-240,10,3,3,2,2,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_240.out
2201,bg-1608,7,3,1,2,1,0,5,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1608.out
2202,bg-268,13,3,3,6,1,0,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_268.out
2203,bg-1034,32,9,12,7,3,1,26,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1034.out
2204,bg-119,12,4,3,4,1,0,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_119.out
2205,bg-123,14,3,4,4,3,0,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_123.out
2206,bg-1160,14,4,6,2,2,0,13,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1160.out
2207,bg-1730,19,4,5,8,1,1,14,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1730.out
2208,bg-938,20,5,6,7,1,1,16,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_938.out
2209,bg-861,11,3,3,3,2,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_861.out
2210,bg-1296,30,13,7,7,1,2,26,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1296.out
2211,bg-294,13,3,5,3,2,0,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_294.out
2212,bg-20,21,5,7,7,0,2,14,train,bg,./data/challenge/2019/training/annotated/bg/asia_bibi_bg.txt_file_20.out
2213,bg-9,12,3,2,6,0,1,11,train,bg,./data/challenge/2019/training/annotated/bg/asia_bibi_bg.txt_file_9.out
2214,bg-1398,12,3,3,5,1,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1398.out
2215,bg-497,15,4,4,4,3,0,12,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_497.out
2216,bg-1169,14,4,3,6,1,0,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1169.out
2217,bg-239,17,6,6,3,2,0,12,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_239.out
2218,bg-574,8,2,1,3,1,1,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_574.out
2219,bg-25,12,7,1,3,0,1,7,train,bg,./data/challenge/2019/training/annotated/bg/asia_bibi_bg.txt_file_25.out
2220,bg-72,9,2,3,2,1,1,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_72.out
2221,bg-1281,44,16,11,10,1,6,38,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1281.out
2222,bg-793,8,3,3,1,1,0,6,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_793.out
2223,bg-1941,13,4,4,4,1,0,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1941.out
2224,bg-536,24,8,12,3,1,0,19,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_536.out
2225,bg-719,8,3,1,3,1,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_719.out
2226,bg-1768,8,1,2,4,1,0,6,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1768.out
2227,bg-143,8,1,4,2,1,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_143.out
2228,bg-1688,11,3,4,3,1,0,6,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1688.out
2229,bg-1841,11,3,4,2,2,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1841.out
2230,bg-817,15,5,4,4,2,0,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_817.out
2231,bg-242,7,2,1,3,1,0,6,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_242.out
2232,bg-116,9,3,1,3,1,1,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_116.out
2233,bg-15,10,3,4,1,2,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_15.out
2234,bg-555,23,2,4,12,2,3,18,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_555.out
2235,bg-154,6,0,3,0,1,2,5,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_154.out
2236,bg-1780,21,9,2,9,1,0,12,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1780.out
2237,bg-1122,32,16,6,6,1,3,26,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1122.out
2238,bg-620,12,3,6,2,1,0,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_620.out
2239,bg-373,10,2,3,3,1,1,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_373.out
2240,bg-215,17,6,7,3,1,0,13,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_215.out
2241,bg-1760,18,3,7,4,1,3,12,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1760.out
2242,bg-248,15,4,5,5,1,0,13,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_248.out
2243,bg-29,7,3,2,2,0,0,5,train,bg,./data/challenge/2019/training/annotated/bg/asia_bibi_bg.txt_file_29.out
2244,bg-42,10,5,3,1,1,0,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_42.out
2245,bg-1371,17,5,3,7,2,0,12,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1371.out
2246,bg-814,15,3,2,9,1,0,14,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_814.out
2247,bg-487,11,4,3,2,1,1,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_487.out
2248,bg-419,13,6,3,3,1,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_419.out
2249,bg-232,14,4,4,4,2,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_232.out
2250,bg-640,14,3,5,3,1,2,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_640.out
2251,bg-1512,16,4,4,5,1,2,14,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1512.out
2252,bg-848,10,3,3,3,1,0,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_848.out
2253,bg-776,16,5,5,5,1,0,13,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_776.out
2254,bg-1954,19,7,4,5,1,2,16,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1954.out
2255,bg-562,8,2,5,0,1,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_562.out
2256,bg-353,10,3,4,1,1,1,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_353.out
2257,bg-1747,8,1,2,2,2,1,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1747.out
2258,bg-778,12,3,3,5,1,0,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_778.out
2259,bg-1619,9,4,1,3,1,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1619.out
2260,bg-1721,13,3,6,2,1,1,12,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1721.out
2261,bg-1957,19,8,4,6,1,0,16,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1957.out
2262,bg-411,13,4,3,5,1,0,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_411.out
2263,bg-552,11,3,2,5,1,0,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_552.out
2264,bg-655,7,1,3,2,1,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_655.out
2265,bg-648,14,5,6,2,1,0,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_648.out
2266,bg-1757,16,5,5,5,1,0,13,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1757.out
2267,bg-245,43,21,9,11,2,0,34,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_245.out
2268,bg-1231,14,5,3,4,1,1,12,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1231.out
2269,bg-1779,19,7,6,3,1,2,15,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1779.out
2270,bg-1392,6,2,2,1,1,0,5,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1392.out
2271,bg-771,27,17,4,5,1,0,19,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_771.out
2272,bg-1467,13,6,2,3,1,1,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1467.out
2273,bg-1708,17,6,3,6,2,0,15,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1708.out
2274,bg-1276,11,3,1,5,1,1,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1276.out
2275,bg-1927,8,2,3,2,1,0,6,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1927.out
2276,bg-1845,10,2,5,2,1,0,6,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1845.out
2277,bg-141,14,4,5,4,1,0,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_141.out
2278,bg-1248,15,4,6,3,1,1,13,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1248.out
2279,bg-1616,7,0,2,4,1,0,6,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1616.out
2280,bg-541,17,6,6,3,2,0,13,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_541.out
2281,bg-686,7,3,2,0,2,0,6,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_686.out
2282,bg-1764,11,1,5,4,1,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1764.out
2283,bg-1071,10,4,2,2,1,1,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1071.out
2284,bg-779,17,6,4,5,1,1,12,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_779.out
2285,bg-718,17,3,5,6,3,0,14,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_718.out
2286,bg-696,21,7,5,7,1,1,15,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_696.out
2287,bg-305,13,3,4,5,1,0,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_305.out
2288,bg-623,9,1,3,4,1,0,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_623.out
2289,bg-101,21,4,5,7,2,3,18,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_101.out
2290,bg-99,13,1,5,5,1,1,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_99.out
2291,bg-614,14,3,4,5,1,1,11,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_614.out
2292,bg-17,21,7,5,7,1,1,18,train,bg,./data/challenge/2019/training/annotated/bg/asia_bibi_bg.txt_file_17.out
2293,bg-34,9,2,3,2,1,1,7,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_34.out
2294,bg-1125,16,5,5,4,1,1,14,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1125.out
2295,bg-1606,14,3,1,8,1,1,12,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1606.out
2296,bg-1657,9,2,3,3,1,0,9,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1657.out
2297,bg-1696,12,3,2,5,2,0,10,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1696.out
2298,bg-1032,11,7,2,1,1,0,8,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1032.out
2299,bg-1873,24,12,6,2,2,2,18,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_1873.out
2300,bg-890,14,2,6,4,2,0,12,train,bg,./data/challenge/2019/training/annotated/bg/brexit_bg.txt_file_890.out
