id,lang,created,url,title,contentLength,numWords,dataset
bg-683,bg,2018-02-19,https://www.novini.bg/news/469341-%d0%bd%d0%be%d0%b2%d0%b0-%d0%b1%d1%80%d0%b8%d1%82%d0%b0%d0%bd%d1%81%d0%ba%d0%b0-%d0%bf%d0%b0%d1%80%d1%82%d0%b8%d1%8f-%d0%b2%d0%b4%d1%8a%d1%85%d0%bd%d0%be%d0%b2%d0%b5%d0%bd%d0%b0-%d0%be%d1%82-%d0%bc%d0%b0%d0%ba%d1%80%d0%be%d0%bd-%d0%be%d0%bf%d0%b8%d1%82%d0%b2%d0%b0-%d0%b4%d0%b0-%d0%bf%d1%80%d0%b5%d0%b4%d0%be%d1%82%d0%b2%d1%80%d0%b0%d1%82%d0%b8-%d0%b1%d1%80%d0%b5%d0%ba%d0%b7%d0%b8%d1%82%d0%b0.html,"Нова британска партия, вдъхновена от Макрон, опитва да предотврати Брекзита",728,105,train
bg-1172,bg,2018-03-22,http://focus-news.net/./news/2018/03/22/2502871/predstoyashti-mezhdunarodni-sabitiya-za-23-mart-agentsiya-fokus.html,Предстоящи международни събития за 23 март (Агенция,594,85,train
bg-791,bg,2018-01-29,https://trud.bg/%d0%b5%d0%ba%d0%b0%d1%82%d0%b5%d1%80%d0%b8%d0%bd%d0%b0-%d0%b7%d0%b0%d1%85%d0%b0%d1%80%d0%b8%d0%b5%d0%b2%d0%b0-%d0%bf%d1%80%d0%b5%d0%b4%d1%81%d0%b5%d0%b4%d0%b0%d1%82%d0%b5%d0%bb%d1%81%d1%82%d0%b2%d0%b0/,Екатерина Захариева председателства заседание за Брекзит в Брюксел,855,127,train
bg-1431,bg,2018-02-01,http://focus-news.net/./news/2018/02/01/2483665/reuters-velikobritaniya-i-es-ochakvat-sblasak-po-pravata-na-grazhdanite-po-vreme-na-prehodniya-period.html,Reuters: Великобритания и ЕС очакват сблъсък по правата на гражданите ...,1565,237,train
bg-899,bg,2018-04-26,https://www.24chasa.bg/novini/article/6833828,Мишел Барние идва на работно посещение в София,872,136,train
bg-746,bg,2018-02-20,https://www.tvevropa.com/2018/02/es-obmislya-da-predlozhi-na-velikobritaniya-privilegirovan-dostap-do-edinniya-pazar/,ЕС обмисля да предложи на Великобритания „привилегирован“ достъп до единния пазар 20.02.2018,1980,301,train
bg-1769,bg,2018-01-30,https://news.bg/world/brekzit-gubesht-za-velikobritaniya-pri-vsichki-sluchai.html,Брекзит губещ за Великобритания при всички случаи,1313,186,train
bg-1518,bg,2018-01-11,http://focus-news.net/./news/2018/01/11/2475762/the-times-evropeyskiyat-sayuz-dade-nova-nadezhda-na-britanskite-banki-otnosno-tehniya-statut-sled-brekzit.html,The Times: Европейският съюз даде нова надежда на британските банки от...,1173,175,train
bg-118,bg,2018-01-22,https://www.dnevnik.bg/evropa/2018/01/22/3116233_vtori_referendum_za_brekzit_niama_da_ima_uveri_tereza/?ref=rss,"Втори референдум за Брекзит няма да има, увери Тереза Мей",1527,234,train
bg-1909,bg,2018-01-14,http://infobulgaria.info/news.php?itm=27292&news_cat=11,Българското европредседателство ще съвпадне с най-трудната част от преговорите за Брекзит,5886,907,train
bg-950,bg,2018-02-02,https://www.24chasa.bg/novini/article/6695242,Мей: Сключваме сделката за преходния период след Брекзит след 7 седмици,342,50,train
bg-1230,bg,2018-01-28,http://focus-news.net/./news/2018/01/28/2482221/pregled-na-osnovnite-temi-v-britanskiya-pechat-agentsiya-fokus.html,Преглед на основните теми в британския печат (Агенция,4390,664,train
bg-586,bg,2018-01-29,http://novini.dir.bg/news.php?id=26825265,Първо заседание по темата “Брекзит“ в рамките... 04:52 БНР,705,101,train
bg-1343,bg,2018-02-12,https://www.24chasa.bg/novini/article/6713060,"Найджъл Фараж: Ако Брекзит бъде спрян, Великобритания ще изпадне в криза",2566,398,train
bg-202,bg,2018-02-01,http://novini.dir.bg/news.php?id=26839697,Без Лондонското сити след Брекзит,616,86,train
bg-1158,bg,2018-01-08,http://focus-news.net/./news/2018/01/08/2474592/the-guardian-naydzhal-farazh-tvardi-che-e-glasat-na-174-mln-britantsi-glasuvali-za-brekzit.html,"The Guardian: Найджъл Фараж твърди, че е гласът на 17,4 млн. британци,...",1496,240,train
bg-1823,bg,2018-02-23,https://www.vesti.bg/bulgaria/kolko-shte-plashta-bylgariia-na-es-sled-brekzit-6079679,Колко ще плаща България на ЕС след „Брекзит”,2302,356,train
bg-1080,bg,2018-06-19,http://www.focus-news.net/./news/2018/06/19/2535677/ministar-ekaterina-zaharieva-krayniyat-srok-v-koyto-tryabva-da-se-zatvoryat-vsichki-tekstove-po-sporazumenieto-za-brekzit-e-oktomvri-2018-g.html,"Министър Екатерина Захариева: Крайният срок, в който трябва да се затворят всички текстове по споразумението за Брекзит, е октомври 2018 г.",3114,490,train
bg-1371,bg,2018-03-02,https://www.24chasa.bg/novini/article/6744507,16:19 Великобритания: Ще гарантираме правата на унгарците и след Брекзит,1800,259,train
bg-745,bg,2018-02-20,http://bnr.bg/post/100935614/biznes-insaidar-evropeiskiat-parlament-shte-poiska-velikobritania-da-ima-privilegirovan-dostap-do-edinnia-pazar-sled-brekzit,"""Бизнес Инсайдър"": ЕП ще поиска Великобритания да има ""привилегирован"" достъп до единния пазар след Брекзит",3198,453,train
bg-424,bg,2018-01-30,http://novini.dir.bg/news.php?id=26830491,"Великобритания ще изгуби при всички сценарии за Брекзит, твърди правителствен доклад",684,112,train
bg-1720,bg,2018-01-09,https://news.bg/int-politics/es-se-gotvi-za-eventualen-neuspeh-na-pregovorite-za-brekzit.html,ЕС се готви за евентуален неуспех на преговорите за Брекзит,692,99,train
bg-1263,bg,2018-06-02,https://www.24chasa.bg/novini/article/6894549,18:26 Ирландия даде на Великобритания 2 седмици за общата им граница след Брекзит,2224,331,train
bg-904,bg,2018-03-01,https://www.24chasa.bg/novini/article/6741995,"Туск: Сигурен съм, че ЕС ще приеме черновата на споразумението за Брекзит",447,67,train
bg-458,bg,2018-01-29,http://novini.dir.bg/news.php?id=26825265,Първо заседание по темата “Брекзит“ в рамките на българското европредседателство в Брюксел,705,101,train
bg-1450,bg,2018-01-04,https://www.24chasa.bg/mnenia/article/6642063,Единствената предсказуема посока за Брекзит е непредвидимостта (графика),7417,1171,train
bg-20,bg,2018-11-06,http://www.crimes.bg/krimi-2/313023-%d0%b0%d0%b4%d0%b2%d0%be%d0%ba%d0%b0%d1%82%d1%8a%d1%82-%d0%bd%d0%b0-%d0%be%d0%bd%d0%b5%d0%b2%d0%b8%d0%bd%d0%b5%d0%bd%d0%b0%d1%82%d0%b0-%d0%bf%d0%b0%d0%ba%d0%b8%d1%81%d1%82%d0%b0%d0%bd%d1%81%d0%ba%d0%b0-%d1%85%d1%80%d0%b8%d1%81%d1%82%d0%b8%d1%8f%d0%bd%d0%ba%d0%b0-%d1%89%d0%b5-%d0%ba%d0%b0%d0%bd%d0%b4%d0%b8%d0%b4%d0%b0%d1%82%d1%81%d1%82%d0%b2%d0%b0-%d0%b7%d0%b0-%d0%bf%d0%be%d0%bb%d0%b8%d1%82%d0%b8%d1%87%d0%b5%d1%81%d0%ba%d0%be-%d1%83%d0%b1%d0%b5%d0%b6%d0%b8%d1%89%d0%b5-%d0%b2-%d1%85%d0%be%d0%bb%d0%b0%d0%bd%d0%b4%d0%b8%d1%8f.html,Адвокатът на оневинената пакистанска християнка ще кандидатства за политическо убежище в Холандия Сайфул Мулук СНИМКА: РОЙТЕРС,1857,271,train
bg-1748,bg,2018-03-01,https://news.bg/world/tusk-siguren-che-stranite-chlenki-na-es-shte-odobryat-proekta-na-dogovora-za-brekzit.html,"Туск сигурен, че страните членки на ЕС ще одобрят проекта на договора за Брекзит",990,147,train
bg-589,bg,2018-02-14,http://novini.dir.bg/news.php?id=26881737,Очаква се днес британският външен министър да... 03:41 БНР,1197,188,train
bg-452,bg,2018-02-10,http://novini.dir.bg/news.php?id=26868966,Иън Бег: Икономическият растеж на Великобритания ще се забави в следващите 15 години заради Брекзит,696,109,train
bg-1954,bg,2018-01-29,http://bnr.bg/post/100926309/tramp-sasht-mogat-da-se-varnat-obratno-kam-parijkoto-sporazumenie-ako-se-postigne-napalno-razlichna-sdelka,"Тръмп: САЩ могат да се върнат обратно към Парижкото споразумение, ако се постигне напълно различна сделка",1669,277,train
bg-958,bg,2018-03-04,http://focus-news.net/./news/2018/03/04/2495739/the-independent-zdravniyat-ministar-dzheremi-hant-pregovorite-s-es-po-brekzit-shte-prodalzhat-do-posledno.html,The Independent: Здравният министър Джереми Хънт: Преговорите с ЕС по ...,4020,604,train
bg-244,bg,2018-02-05,http://btvnovinite.bg/article/svetut/velikobritanija-njama-da-sme-i-v-mitnicheski-sajuz-s-es-sled-brekzit.html,Великобритания: Няма да сме и в митнически съюз с ЕС след брекзит,1858,274,train
bg-113,bg,2018-01-16,http://novini.dir.bg/news.php?id=26780623,Норвегия обмисля “специални условия“ в отношенията с ЕС заради Брекзит,1371,200,train
bg-1197,bg,2018-04-03,https://www.24chasa.bg/novini/article/6795124,"Тони Блеър: В Европейския съюз има неща, които са трудно защитими В Европейския съюз има неща, които са трудно защитими, признава Тони Блеър, цитиран от Daily Express. Бившият британски премиер говори пред студенти в King’s College в Лондон.",597,101,train
bg-307,bg,2018-02-08,https://www.novini.bg/news/467810-%d0%b8%d1%81%d0%bf%d0%b0%d0%bd%d1%81%d0%ba%d0%b8%d1%8f%d1%82-%d0%b2%d1%8a%d0%bd%d1%88%d0%b5%d0%bd-%d0%bc%d0%b8%d0%bd%d0%b8%d1%81%d1%82%d1%8a%d1%80-%d0%b1%d1%80%d0%b5%d0%ba%d0%b7%d0%b8%d1%82-%d0%bd%d1%8f%d0%bc%d0%b0-%d0%b4%d0%b0-%d0%bf%d1%80%d0%be%d0%bc%d0%b5%d0%bd%d0%b8-%d0%b6%d0%b8%d0%b2%d0%be%d1%82%d0%b0-%d0%b2-%d0%b3%d0%b8%d0%b1%d1%80%d0%b0%d0%bb%d1%82%d0%b0%d1%80.html,Испанският външен министър: Брекзит няма да промени живота в Гибралтар,1938,287,train
bg-481,bg,2018-01-24,http://novini.dir.bg/news.php?id=26810315,Великобритания свободно пуска граждани на ЕС да се установят в преходния период след Брекзит,1146,179,train
bg-900,bg,2018-02-02,https://www.24chasa.bg/novini/article/6696530,Следващият кръг от преговорите за Брекзит ще се състои следващата седмица,999,156,train
bg-20xx-28,bg,2016-10-13,https://news.bg/int-politics/osadena-na-smart-za-bogohulstvo-hristiyanka-obzhalva-prisadata-si-v-pakistan.html,Осъдена на смърт за богохулство християнка обжалва присъдата си в Пакистан,1817,295,train
bg-373,bg,2018-01-11,http://www.dnesplus.bg/News.aspx?n=824881,До 2030 г. Великобритания може да изгуби £50 млрд. от Брекзит,881,134,train
bg-411,bg,2018-01-20,http://dnes.dir.bg/news.php?id=26795859,Макрон за Брекзит: Не може и вълкът да е сит и...,1256,197,train
bg-1790,bg,2018-02-26,https://news.bg/int-politics/boris-dzhonsan-predlozhenieto-na-korbin-shte-napravi-velikobritaniya-koloniya-na-es.html,Борис Джонсън: Предложението на Корбин ще направи Великобритания колония на ЕС,730,109,train
bg-1584,bg,2018-03-02,https://www.actualno.com/europe/mej-vreme-e-da-se-izpravim-pred-tvyrdite-fakti-svyrzani-s-napuskaneto-na-es-news_662668.html,"Мей: Време е да се изправим пред твърдите факти, свързани с напускането на ЕС",1880,294,train
bg-101,bg,2018-02-10,http://novini.dir.bg/news.php?id=26869305,Преглед на международния печат,1564,218,train
bg-1941,bg,2018-02-09,http://www.bnews.bg/article/236743-ek_i_velikobritaniya_v_spor_za_brekzit_sporazumenie_mozhe_i_da_nyama,"ЕК и Великобритания в спор за Брекзит, споразумение може и да няма",2628,406,train
bg-1068,bg,2018-03-08,https://www.24chasa.bg/novini/article/6752004,Тереза Мей настоява за проява на въображение от страна на ЕС,924,127,train
bg-1747,bg,2018-06-04,https://news.bg/world/london-nyama-da-ima-armagedon-sled-brekzit.html,Лондон: Няма да има Армагедон след Брекзит,754,116,train
bg-237,bg,2018-01-16,http://btvnovinite.bg/article/svetut/velikobritanija-shte-bade-privetstvana-da-ostane-v-es-ako-se-otkazhe-ot-brekzit.html,"Доналд Туск намекна: Великобритания ще бъде приветствана да остане в ЕС, ако се откаже от брекзит",871,129,train
bg-1739,bg,2018-01-11,https://news.bg/world/do-2030-g-velikobritaniya-mozhe-da-izgubi-gbp50-mlrd-ot-brekzit.html,До 2030 г. Великобритания може да изгуби 50 млрд. от Брекзит,785,120,train
bg-1430,bg,2018-02-02,http://focus-news.net/./news/2018/02/02/2484184/reuters-tereza-mey-zayavi-che-sporazumenieto-za-prehoda-sled-brekzit-shte-bade-sklyucheno-sled-sedem-sedmitsi.html,"Reuters: Тереза Мей заяви, че споразумението за прехода след Брекзит щ...",1113,153,train
bg-429,bg,2018-01-28,http://novini.dir.bg/news.php?id=26824403,"Московиси: Вратата за Великобритания остава отворена, ако размисли",1435,227,train
bg-305,bg,2018-01-30,https://www.novini.bg/news/466453-%d0%b5%d0%ba%d0%b0%d1%82%d0%b5%d1%80%d0%b8%d0%bd%d0%b0-%d0%b7%d0%b0%d1%85%d0%b0%d1%80%d0%b8%d0%b5%d0%b2%d0%b0-%d0%b5%d1%81-%d0%bd%d0%b5-%d0%b5-%d0%bd%d0%b0%d0%bb%d0%be%d0%b6%d0%b8%d0%bb-%d0%bd%d0%b0-%d0%b2%d0%b5%d0%bb%d0%b8%d0%ba%d0%be%d0%b1%d1%80%d0%b8%d1%82%d0%b0%d0%bd%d0%b8%d1%8f-%d1%81%d1%82%d0%b0%d1%82%d1%83%d1%82-%d0%bd%d0%b0-%d0%b2%d1%82%d0%be%d1%80%d0%be%d0%ba%d0%bb%d0%b0%d1%81%d0%b5%d0%bd-%d1%87%d0%bb%d0%b5%d0%bd.html,Екатерина Захариева: ЕС не е наложил на Великобритания статут на второкласен член,2003,319,train
bg-1574,bg,2018-06-22,http://focus-news.net/./news/2018/06/22/2536808/london-evening-standard-earbas-zaplashi-che-shte-iztegli-biznesa-si-ot-velikobritaniya-v-sluchay-na-brekzit-bez-sporazumenie-izlagayki-hilyadi-rabotni-mesta-na-risk.html,"London Evening Standard: „Еърбъс“ заплаши, че ще изтегли бизнеса си от...",2115,303,train
bg-229,bg,2018-01-28,http://btvnovinite.bg/article/svetut/evrokomisar-ostavjame-vratata-otvorena-za-london-ako-se-otkazhe-ot-brekzit.html,"Еврокомисар: Оставяме вратата отворена за Лондон, ако се откаже от брекзит",853,131,train
bg-1508,bg,2018-02-24,http://focus-news.net/./news/2018/02/24/2492373/the-telegraph-donald-tusk-opredeli-plana-na-tereza-mey-za-brekzit-kato-chista-ilyuziya.html,The Telegraph: Доналд Туск определи плана на Тереза Мей за Брекзит кат...,947,133,train
bg-413,bg,2018-01-16,https://www.dnevnik.bg/evropa/2018/01/16/3113391_es_se_gotvi_da_vtvurdi_usloviiata_za_prehodniia_period/?ref=rss,ЕС се готви да втвърди условията за преходния период след Брекзит,3664,545,train
bg-1441,bg,2018-02-16,https://www.24chasa.bg/novini/article/6721077,Тереза Мей: Брекзит ще подкопае европейската сигурност,1260,180,train
bg-572,bg,2018-01-27,http://novini.dir.bg/news.php?id=26820378,"Лондон вярва, че ще може да търгува с ЕС при ... 03:50 БГНЕС",1920,294,train
bg-1683,bg,2018-01-20,https://news.bg/world/velikobritaniya-nyama-da-ima-palen-dostap-do-es-kategorichen-makron.html,"Великобритания няма да има пълен достъп до ЕС, категоричен Макрон Макрон още веднъж предупреди Великобритания, че не може да поддържа пълен достъп",898,139,train
bg-262,bg,2018-02-01,http://www.bta.bg/bg/c/OF/id/1737376,"(OF) Мей иска промяна на правата на гражданите на ЕС, дошли във Великобритания по време на преходния период след Брекзит",1322,206,train
bg-1752,bg,2018-02-09,https://news.bg/world/es-mozhe-i-da-ne-dade-prehoden-period-na-velikobritaniya.html,ЕС може и да не даде преходен период на Великобритания,1176,182,train
bg-1616,bg,2018-02-07,https://news.bg/world/es-s-plan-za-nakazvane-na-london-ako-narushava-pravilata-po-vreme-na-prehodniya-period.html,"ЕС с план за наказване на Лондон, ако нарушава правилата по време на преходния период",1140,180,train
bg-406,bg,2018-02-14,http://novini.dir.bg/news.php?id=26881737,Очаква се днес британският външен министър да произнесе реч за бъдещето след Брекзит,1197,188,train
bg-154,bg,2018-02-01,http://novini.dir.bg/news.php?id=26838525,Банките в ЕС ще бъдат тествани за устойчивост след Брекзит,596,96,train
bg-311,bg,2018-02-05,http://novini.dir.bg/news.php?id=26849721,Тереза Мей ще се срещне в Лондон с главния преговарящ за Брекзит от страна на ЕС Мишел Барние,1092,178,train
bg-1519,bg,2018-05-10,http://focus-news.net/./news/2018/05/10/2520018/daily-express-prizovavat-tereza-mey-da-udalzhi-prehodniya-period-za-da-reshi-problema-s-mitnicheskiya-sayuz.html,Daily Express: Призовават Тереза Мей да удължи преходния период за да ...,5662,824,train
bg-975,bg,2018-02-04,https://www.24chasa.bg/novini/article/6698894,"17:55 ""Сънди таймс"" с твърдения за вътрешен заговор срещу премиера Мей",1710,257,train
bg-268,bg,2018-02-01,http://www.bta.bg/bg/c/OF/id/1737091,(OF) Обединеното кралство и ЕС се готвят за сблъсък по въпроса за правата на гражданите в преходния период след Брекзит,2184,345,train
bg-875,bg,2018-01-16,https://www.tvevropa.com/2018/01/es-podkani-velikobritaniya-da-razmisli-tya-obache-obyavi-che-tvardo-napuska-sayuza/,"ЕС подкани Великобритания да размисли, тя обаче обяви, че твърдо напуска Съюза 16.01.2018",1631,251,train
bg-1125,bg,2018-01-15,http://focus-news.net/./news/2018/01/15/2477078/the-guardian-frantsiya-i-velikobritaniya-mozhe-da-vloshat-otnosheniyata-si-sled-brekzit-preduprezhdava-bivsh-poslanik.html,The Guardian: Франция и Великобритания може да влошат отношенията си с...,1324,197,train
bg-1497,bg,2018-01-04,https://www.24chasa.bg/novini/article/6644524,"09:07 Тони Блеър: Правим грешка с Брекзит, ако излезем от ЕС, ще станем по-бедни",487,73,train
bg-932,bg,2018-03-12,https://www.24chasa.bg/novini/article/6758364,17:20 ЕП ще изложи позицията си за отношенията с Великобритания след Брекзит,1014,158,train
bg-652,bg,2018-02-21,http://www.dnesplus.bg/News.aspx?n=829733,Британското правителство смята да предложи неограничен преходен период след Брекзит,1284,193,train
bg-1548,bg,2018-03-01,https://www.24chasa.bg/novini/article/6742839,"Тони Блеър: Ако ЕС промени подхода си към имиграцията, може да няма Брекзит Бившият британски премиер Тони Блеър призова Европейския съюз да реформира имиграционната си политика, за да накара Обединеното кралство да си промени позицията за Brexit, информира ""Франс прес"",",1461,225,train
bg-806,bg,2018-02-02,https://trud.bg/%d0%bb%d0%b8%d1%8a%d0%bc-%d1%84%d0%be%d0%ba%d1%81-%d1%81%d0%bb%d0%b5%d0%b4-%d0%b1%d1%80%d0%b5%d0%ba%d0%b7%d0%b8%d1%82-%d0%bd%d1%8f%d0%bc%d0%b0-%d0%b4%d0%b0-%d0%b8%d0%bc%d0%b0%d0%bc%d0%b5-%d0%bc%d0%b8/,Лиъм Фокс: След Брекзит няма да имаме митнически съюз с ЕС,994,152,train
bg-1924,bg,2018-01-10,http://bnr.bg/post/100918466/es-riskuva-globalna-bankova-kriza-ako-blokira-sdelkata-za-brekzit-preduprejdavat-britanski-ministri,"ЕС рискува глобална банкова криза, ако блокира сделката за Брекзит, предупреждават британски министри",4082,593,train
bg-1798,bg,2018-02-16,http://bnr.bg/post/100934065/tereza-mei-shte-se-sreshtne-v-berlin-s-angela-merkel-predi-podnovavaneto-na-pregovorite-za-brekzit-mejdu-velikobritania-i-es,Тереза Мей ще се срещне с Ангела Меркел преди подновяването на преговорите за Брекзит между Великобритания и ЕС,1112,169,train
bg-1887,bg,2018-01-29,http://bnr.bg/post/100926208/parvo-zasedanie-po-temata-brekzit-v-ramkite-na-balgarskoto-evropredsedatelstvo-v-bruksel,"Първо заседание по темата ""Брекзит"" в рамките на българското европредседателство в Брюксел",662,96,train
bg-1629,bg,2018-04-25,https://news.bg/world/ima-po-golyama-veroyatnost-da-bade-sklyuchena-sdelka-za-brekzit-vyarvat-v-london.html,"Има по-голяма вероятност да бъде сключена сделка за Брекзит, вярват в Лондон",891,124,train
bg-1782,bg,2018-04-27,https://news.bg/politics/ashli-foks-vyarvame-v-sayuz-na-suverenni-darzhavi-ne-v-darzhavata-evropa.html,"Ашли Фокс: Вярваме в съюз на суверенни държави, не в държавата Европа",4470,726,train
bg-1311,bg,2018-06-23,http://focus-news.net/./news/2018/06/23/2537252/deyvid-deyvis-velikobritaniya-ya-ochakva-strahotno-badeshte-izvan-es-kato-nyama-da-se-pravyat-nikakvi-otstapki.html,"Дейвид Дейвис: Великобритания я очаква страхотно бъдеще извън ЕС, като...",1945,281,train
bg-554,bg,2018-01-11,https://money.bg/finance/finansoviyat-sektor-v-london-e-otvoril-dvoyno-po-malko-rabotni-mesta-v-kraya-na-2017-a.html,Финансовият сектор в Лондон е отворил двойно по-малко работни места в края на 2017-а,988,142,train
bg-807,bg,2018-02-05,https://trud.bg/%d0%bc%d0%b8%d1%88%d0%b5%d0%bb-%d0%b1%d0%b0%d1%80%d0%bd%d0%b8%d0%b5-%d0%b2%d0%b5%d0%bb%d0%b8%d0%ba%d0%be%d0%b1%d1%80%d0%b8%d1%82%d0%b0%d0%bd%d0%b8%d1%8f-%d0%b8-%d0%b5%d1%81-%d0%bd%d0%b5-%d0%bc/,Мишел Барние: Великобритания и ЕС не могат да си позволят да губят време в преговори за Брекзит,2091,319,train
bg-556,bg,2018-01-04,https://money.bg/finance/ing-paundat-shte-poskapne-i-shte-skochi-do-nay-visokoto-si-nivo-otpredi-vota-za-brekzit.html,"ING: Паундът ще поскъпне и ще скочи до най-високото си ниво отпреди вота за ""Брекзит""",1115,177,train
bg-1025,bg,2018-06-19,https://www.24chasa.bg/novini/article/6919817,Критици на Мей: Твърденията за подем в икономиката след Брекзит са неверни,1784,275,train
bg-1053,bg,2018-01-16,https://www.24chasa.bg/novini/article/6666235,Евродепутатите за Брекзит: Най-трудната част тепърва предстои,2899,417,train
bg-1841,bg,2018-02-08,http://legalworld.bg/68761.550-000-dolara-za-nov-referendum-vyv-velikobritaniia.html,550 000 долара за нов референдум във Великобритания,941,136,train
bg-1964,bg,2018-01-27,http://bnr.bg/post/100925861/deivid-deivis-ochakva-postiganeto-na-sporazumenie-do-kraa-na-mart-za-tranziten-period-sled-brekzit,Дейвид Дейвис очаква постигането на споразумение до края на март за транзитен период след Брекзит,1119,174,train
bg-394,bg,2018-02-14,http://www.dnesplus.bg/News.aspx?n=828835,Мей ще проведе решаващи разговори с Меркел за преходния период на Брекзит,1004,148,train
bg-677,bg,2018-02-19,http://bnr.bg/post/100934946,Кметове на 10 британски градове се срещат в Брюксел с главния преговарящ по Брекзит за ЕС,990,152,train
bg-1177,bg,2018-01-08,https://www.24chasa.bg/novini/article/6652649,Юнкер поиска по-голям бюджет за ЕС след Брекзит,1099,165,train
bg-1133,bg,2018-01-25,http://focus-news.net/./hot-topic/2018/01/25/5995/brekzit-i-amerika-na-parvo-myasto-kato-osnovni-temi-v-davos.html,"Брекзит и ""Америка на първо място"" като ...",11319,1703,train
bg-416,bg,2018-02-05,http://dnes.dir.bg/news.php?id=26852652,ЕС към Лондон: Време е за избор,1219,186,train
bg-702,bg,2018-02-21,https://nova.bg/news/view/2018/02/21/207813/%d0%bb%d0%be%d0%bd%d0%b4%d0%be%d0%bd-%d0%b8%d1%81%d0%ba%d0%b0-%d0%bf%d0%be-%d0%b4%d1%8a%d0%bb%d1%8a%d0%b3-%d0%bf%d1%80%d0%b5%d1%85%d0%be%d0%b4%d0%b5%d0%bd-%d0%bf%d0%b5%d1%80%d0%b8%d0%be%d0%b4-%d1%81%d0%bb%d0%b5%d0%b4-brexit/,Лондон иска по-дълъг преходен период след Brexit,2128,315,train
bg-1180,bg,2018-06-08,http://focus-news.net/./news/2018/06/08/2531475/boris-dzhonsan-ako-donald-tramp-beshe-nachelo-na-brekzit-shteshe-da-ima-mnogo-haos.html,Борис Джонсън: Ако Доналд Тръмп беше начело на Брекзит щеше да има „мн...,1103,164,train
bg-18,bg,2018-01-19,http://novini.dir.bg/news.php?id=26793833,Солидно понижение на британските продажби на дребно в края на миналата година,1978,310,train
bg-1246,bg,2018-01-31,https://www.24chasa.bg/novini/article/6690683,"Британските депутати ще получат официален анализ за Брекзит преди да го гласуват Британският премиер Тереза Мей заяви, че британските депутати ще получат официален анализ по окончателното споразумение за Брекзита преди да се поиска от тях да го одобрят.",1369,208,train
bg-427,bg,2018-01-16,https://www.dnevnik.bg/evropa/2018/01/16/3113128_shotlandiia_shte_zagubi_85_procenta_ot_brutniia_si/?ref=rss,"Шотландия ще загуби 8.5 процента от брутния си вътрешен продукт при ""твърд"" Брекзит",1658,252,train
bg-845,bg,2018-02-14,https://www.expert.bg/Dzhonsyn:-Brexit-nqma-da-e-panaceq-za-britanskata-ikonomika--659826.html,Джонсън: Brexit няма да е панацея за британската икономика,840,139,train
bg-149,bg,2018-01-08,http://novini.dir.bg/news.php?id=26761316,"Великобритания може да избере “твърд“ Брекзит, ако няма сделка с ЕС за финансовите услуги, предупреди Найджъл Фараж",1254,183,train
bg-1225,bg,2018-03-08,https://www.24chasa.bg/novini/article/6752584,Захариева: България изпълнява отговорно ролята си в Брекзит,1839,271,train
bg-741,bg,2018-02-17,https://www.novini.bg/news/469083-%d0%bc%d0%b5%d0%b9-%d0%bf%d1%80%d0%b8%d0%b7%d0%be%d0%b2%d0%b0-%d0%b7%d0%b0-%d0%bd%d0%be%d0%b2%d0%be-%d1%81%d0%bf%d0%be%d1%80%d0%b0%d0%b7%d1%83%d0%bc%d0%b5%d0%bd%d0%b8%d0%b5-%d1%81-%d0%b5%d1%81-%d0%b7%d0%b0-%d1%81%d0%b8%d0%b3%d1%83%d1%80%d0%bd%d0%be%d1%81%d1%82%d1%82%d0%b0-%d0%b4%d0%be-%d0%ba%d1%80%d0%b0%d1%8f-%d0%bd%d0%b0-2019-%d0%b3-.html,Мей призова за ново споразумение с ЕС за сигурността до края на 2019 г.,1177,180,train
bg-105,bg,2018-02-09,http://novini.dir.bg/news.php?id=26867831,Липсата на прогрес в преговорите за преходния период след Брезкит натисна британската лира,1437,205,train
bg-1475,bg,2018-06-21,https://www.24chasa.bg/novini/article/6924019,Тереза Мей победи проевропейските бунтари по темата за Брекзит,4728,715,train
bg-1152,bg,2018-01-23,http://focus-news.net/./news/2018/01/23/2480277/the-independent-velikobritaniya-veche-e-dala-printsipnoto-si-saglasie-na-es-za-tranziten-period-v-norvezhki-stil.html,The Independent: Великобритания вече е дала „принципното си съгласие“ ...,1259,180,train
bg-1645,bg,2018-03-18,https://news.bg/world/v-obedinenoto-kralstvo-predlozhiha-otlagane-na-brekzit.html,В Обединеното кралство предложиха отлагане на Брекзит,1186,185,train
bg-293,bg,2018-02-14,http://www.bta.bg/bg/c/OF/id/1744744,"(OF) Борис Джонсън се опитва да убеди противниците на Брекзит, че спирането на процеса ще бъде огромна грешка; парламентарен доклад критикува липсата на имиграционни планове за Брекзит",3466,525,train
bg-1762,bg,2018-06-25,https://news.bg/world/evropeyskiyat-bankov-organ-zove-bankite-da-se-podgotvyat-za-brekzit.html,Европейският банков орган зове банките да се подготвят за Брекзит,1098,157,train
bg-1269,bg,2018-06-20,https://www.24chasa.bg/novini/article/6923420,23:26 Камарата на лордовете в британския парламент също одобри законопроекта за Брекзита,619,89,train
bg-1214,bg,2018-01-29,http://focus-news.net/./news/2018/01/29/2482809/es-nastoyava-velikobritaniya-da-se-podchinyava-na-evropeyskite-zakoni-po-vreme-na-tranzitniya-period-sled-brekzit-obzor.html,ЕС настоява Великобритания да се подчинява на европейските закони по в...,2358,356,train
