Mention,Count
Штутгарт,1
Шулц,1
Шьонефелд,2
Щайнмайер,2
Щатите,1
Щвеции,1
Щерионов,1
Щефен Зайберт,1
Щралзунд,3
Щтралзунд,1
Щуб,1
Ъ,5
Ъ FM,1
Эдди Уилсон,1
Эджаз Ашрафи,1
Эймсбери,4
Эйндховене,1
Эль-Прат,1
Энди Вигмор,1
Энергетической хартии,1
Энжи Энерджи Менеджмент Холдинг Швейцария АГ,3
Эстонии,1
Эстонию,1
Эттингер,1
ЮКИП,4
Юго-Восточной Европы,1
Югозападна,1
Югозападна Сирия,1
Югоизточна Азия,1
Югоизточна Европа,1
Южен Лондон,1
Южен поток,3
Южна,3
Южна Азия,1
Южна Европа,1
Южна Корея,4
Южна Финландия,1
Южной Европы,1
Южную Европу,1
Южный поток,3
Юлие Кверндруп,1
Юлии,1
Юлию,1
Юлия,2
Юлия Скрипали,1
Юлиян Марков,23
Юнипер,1
Юнипер Газ Транспортэйшн энд Финанс Б.В.,2
Юнипер Газ Транспортэйшн энд Финанс Б.В.	Юнипер Газ Транспортэйшн энд Финанс Б.В.,1
Юниън Джак,1
Юнкер,18
Юри Виторенко,1
Юрий Витренко,3
Юрия Луценко,1
Юрия Мирошникова,1
Юростар,1
Юроуингс,1
Ямал – Европа,1
Яна Рождественская,1
Япония,6
Ярослав Качински,1
Яуке Шрале,1
Яцек Чапутович,11
а.стівенса,1
авс,1
австралии,1
австралія,1
австрией,1
австрийците,2
австрія,1
австрії,3
агаларовы,1
агентства reuters,1
агентства із запобігання корупції,1
агентство із захисту навколишнього середовища сша,1
агенція забезпечення євроатому,1
адміністрація митного союзу,1
азербайджан,2
азербайджаном,1
азербайджанської республіки,1
азербайджані,1
азіатсько-тихоокеанського регіону,1
айова,2
алабама,3
алабаме,1
алабамы,1
албанії,1
алек болдуін,1
александра новака,1
алеппо,1
алессандро ізоні,1
алла дубровик-рохова,1
алясці,1
алісію мачадо,1
америка,1
американкою,1
американська асоціація юристів «ініціатива з верховенства права,1
американцев,3
американцы,1
американців,3
америки,4
америку,1
америці,2
амстердамский договор,1
амстердамським договором,2
аналітично-дорадчим центром блакитної стрічки,1
английским,1
английскими,1
английской Консервативной партии,1
анджей дуда,1
андрей карлов,2
андрея карлова,2
андрій гальченко,1
андрій шипко,1
анкаре,2
анкары,1
антоніо віторіно,1
ані шуберт,1
апелляционный суд округа Свеа,1
аргентиной,1
аргентины,1
армения,1
армян,1
арнольд шварцнеггер,1
асада,1
асоциацията на производителите на летни плодове във Великобритания,1
асоціація європейських магістратів за демократію і свободу,1
асоціація європейських суддів адміністративної спеціалізації,1
атлантику,1
атлантического океана,1
аудиторським судом,1
аулах,1
афинах,1
аэропорт Стокгольма,1
барак обама,7
барака обами,1
барака обаму,1
барака обамы,1
бараком,1
бараку обаме,1
баррозо,1
баррозу,2
беата шидло,1
бек беннет,1
белградської конвенції,1
белграді,1
белого дома,1
белом доме,2
белый дом,5
бельгией,1
бельгія,2
бельгії,3
бенілюксу,1
берлемон,1
берні сандерс,1
билла клинтона,1
билли о Brexit - EU (Withdrawal) Bill 2018,1
бишкекский протокол,1
блиц,1
блоку петра порошенка,1
блэр-хаусе,1
богдана нагорного,1
божедарівці,1
болгарии,3
болгарию,1
болгария,1
болгарія,1
боливией,1
бразилией,1
бразилии,2
бранд,1
бредлі,1
брекзит,16
брекзит ,1
брекзита,15
брекзиту,2
брекзитът,1
брексит,2
брексита,6
брексита ,1
брексите ,1
брекситом,1
брекситу ,1
британец,1
британский Кабмин,2
британский кабинет министров,3
британский парламент,1
британским,1
британским Кабинетом министров,1
британским Кабмином,1
британским парламентом,1
британских ,1
британския парламент,4
британского,1
британского МИД,4
британского МИДа,2
британского кабинета министров,1
британского кабмина,1
британского правительства,14
британское правительство,4
британской,2
британской ,1
британском Форин Офисе,1
британском кабинете министров,2
британском парламенте,2
британском правительстве,7
британскому парламентам,2
британското финансово министерство,1
британський парламент,1
британцев,3
британци,38
британците,99
брно,1
бруней,1
бруни,1
брюс уілліс,1
брюсселе,4
брюсселем,1
брюссель,7
брюсселю,1
брюсселя,2
брюсселі,4
брюґе,1
будапешт,1
будапешті,1
бундестаге,1
българи,27
българин,1
българите,22
българското европредседателство,9
българското председателство,6
българското председателство ,1
бэррону,1
бюро парламенту,1
білого дому,2
білорусь,1
білорусі,1
в'єтнам,1
в. путіним,1
вадим нестеренко,1
валдіс домбровскіс,1
валентина дідича,1
ван тихелен,1
ванкувері,1
варшави,1
ват «газпром»,1
ватикан,1
ватиканом,1
вашингтон,1
вашингтоне,2
вашингтону,1
ввс україна,1
велика британія,2
великобритании,2
великобритания,1
великобританія,3
великобританії,4
великої британії,1
венесуели,1
венесуэлой,1
венеціанська комісія,3
венеціанської комісії,3
венеціанську комісію,1
венеціанській комісії,1
вероніка ващенко,1
верховним судом,1
верховного суда,2
верховного суда Пакистана,3
верховної ради україни,1
верховный суд Пакистана,4
верховній раді,1
вест поинт,1
вест-пойнте,1
вестагер,1
виктором януковичем,1
винни,1
винни виола,1
винсент,1
винсент виола,3
винсента виолу,4
виола,5
виолу,1
виолы,1
вищий орган,1
вищого органу,1
вищому органу влади,1
вищої ради юстиції,1
вк,1
владимир путин,1
владимир путина,1
владимире путине,1
владимиром путиным,1
вмс,1
внешнеполитического ведомства,4
внешнеполитического ведомства Великобритании,2
внутрішнім регламентом,1
война и мир,1
володимир чубірко,1
володимира путіна,2
всемирной торговой организации,1
всемирным советом церквей,1
вто,1
вупі,1
вупі голдберг,1
выхода Соединенного Королевства из ЕС,1
выходу Британии из ЕС,1
выходу Великобритании из Евросоюза,1
вьетнаме,1
відні,1
відродження,1
вільний молодіжний портал,1
віргінських островах,1
вірменія,1
вісконсін,1
віце-президент,1
гаазька конференція з міжнародного приватного права,1
газеты акос,1
газовой директиве ЕС,1
газовую директиву ЕС,1
газовую директиву третьего энергетического пакета,1
газпром,3
газпрома,2
газпрому,2
галерее современного искусства,1
ган,1
ген. секретареві рє,1
генерала де голля,1
генеральний секретаріат,1
генеральним директоратом з прав людини та правових питань,1
генеральному секретареві,1
генеральный директорат по сельскому хозяйству,1
георг става,1
германии,3
германия,1
германци,2
германците,1
гибралтарци,3
глобальний договір оон,1
глонасс,1
голландии,1
голландія,1
голова,2
голова представництва європейської комісії,1
голови,1
головою,2
голову комісії,1
голос америки,1
грайфсвальд,1
гранта динка,1
грем уотсон,1
гренландии,1
грецией,1
грузія,1
гі верхофстадт,1
гіларі клінтон,1
гілларі клінтон,2
д. таршис,1
даніель кон-бендіт,1
датчанка,1
деана,5
дело Скрипалей,1
делу Скрипалей,1
демократи,1
демократическая партия,1
демократической партии,1
демократическую партию,1
демократична юнионистка партия,1
демократичната юнионистка партия,1
демократичної партії,3
деніел ларісон,1
департамент ситуационно-кризисного центра,1
державна казначейська служба україни,1
державного бюджету,1
держдепартаменту,1
держказначейства,1
держказначейство,1
десислава танева,1
детский фонд оон (юнисеф),1
дженіс м.,1
джеффри голдберг,1
джон кейсік,1
джона мешберна,1
джордж клуні,1
диана,1
дианы,1
димитрис аврамопулос,1
дніпра,1
дніпропетровщини,1
дніпрі,1
договорах,1
договором про європейський союз,2
договором про європейському союзі,2
договором про єс,1
договору про заснування європейського співтовариства,1
договору про європейський союз,2
договору про єес,1
договорі,1
договорів про єовс і евратоме,1
договір про європейський союз,2
договір про єовс,1
договір про єс,1
доди аль-файеда,1
дойче велле,1
домбровскіс,1
дональд,1
дональд джон трамп,1
дональд трамп,51
дональд туск,1
дональда,1
дональда трамп,1
дональда трампа,17
дональде трампе,1
дональдом трампом,1
дональду трампу,3
донбасу,2
донецьку,1
доональд джон трамп,1
дп «орелька»,1
другої світової війни,1
дублин,1
дублина,1
дунайської комісії,1
дімітріс аврамопулос,1
евродепутати,9
евродепутатите,10
еврозоната,10
еврокомисията,2
еврокомиссии,4
"еврокомиссии по вопросам занятости, инвестиций и конкурентоспособности",1
еврокомиссии по вопросам конкуренции,1
еврокомиссию,1
еврокомиссия,6
европа,1
европарламента,1
европарламентом,1
европе,3
европейская инвестиционная банковская группа,1
европейская исследовательская программа horizon 2020,1
европейская комиссия,23
европейская служба внешних связей,1
европейская спутниковая система навигации galileo,1
европейский парламент,3
европейский совет,2
европейский союз,3
европейский суд,1
европейский суд по правам человека,1
европейским парламентом,3
европейским советом,1
европейским судом по правам человека,1
европейскими ,1
европейских сообществ,1
европейския митнически съюз,1
европейския парламент,1
европейския съвет,1
европейския съюз,1
европейският потребителски център,1
европейского космического агентства,1
европейского парламента,2
европейского сообщества,1
европейского союза,10
европейского суда,1
европейского суда по правам человека,1
европейское космическое агентство,1
европейское сообщество,1
европейской комиссией,3
европейской комиссией по правам человека,1
европейской комиссии,7
европейской комиссии по правам человека,1
европейской конвенцией,1
европейской конвенции,1
европейской конвенции о правах человека,1
европейской конвенции о правах человека и основных свобод,1
европейской конвенции по правам человека,1
европейском саммите,1
европейскому парламенту,1
европейскому союзу,1
европейскую комиссию,1
европейська комісія,1
европейським союзом,1
европейського союзу,1
европейцами,1
европейцев,2
европейци,6
европейците,15
европы,1
евросоюз,2
евросоюза,2
евросоюзом,2
евросъюза,3
едіт крессон,2
ек,2
екатерина кищук,1
ексон мобіл,1
емануелі марії мафроллі,1
емми гельєр,1
емільяно торнезе,1
енергийния съюз,2
еразмус мундус,1
еразмус+,1
ес,16
жан-клод юнкер,1
жана моне,1
жана сантера,1
жозе мануель баррозу,2
жозе мануель пінту тейшейра,1
жозе мануеля пінту тейшейри,1
жозе мануэл баррозу,1
журнал віче,1
журналі європейських співтовариств,1
закарпаття,1
закарпатті,1
закон о Европейском сообществе 1972 года,1
закона Магнитского,1
законопроекта за Брекзита,1
законопроекта за излизане на Великобритания за излизане от Европейския съюз,1
законопроекта за излизане на Великобритания от Европейския съюз,1
закону україни про захист персональних даних,1
закону україни про інформаційні агенства,1
залива Грайфсвалд,1
західної європи,2
зеркаль,1
змі,1
ивана,1
игил,1
израиль,1
източноевропейците,3
индии,1
интерфакс,1
ирки катайнен,1
ирландец,2
ирландией,1
ирландии,2
ирландию,1
исламскому государству,1
исландия,1
испании,1
испанка,1
испанци,3
италианци,3
италией,1
италии,1
йоганнес ган,1
йорданією,1
йоханесс хан,1
кабинет министров,1
кабинета,1
кабинета министров,4
кабинете ,1
кабинете Мэй,2
кабинете министров,5
кабмина,3
кабмін,1
кабінет,1
казначействі,1
камара на лордовете,1
камарата на общините,1
канада,3
канаде,1
канадой,1
канаду,2
канады,1
кандидат,1
капитолий,1
капитолия,1
карабаха,1
карабахе,1
карабахско-азербайджанский конфликт,1
карла,1
карлой бруни,1
карлы,1
катерина жданова,1
катя кищук,1
катя ленцинг,1
кацер-бучковська,1
кей р.,1
кес,1
кеті макґінті,1
киев,1
китаем,1
китай,3
китайцам,1
китайците,1
китаю,3
києва,3
києву,1
києві,2
київ,4
клинтон,2
клінтон,5
клінтонам,1
"книгарня ""є""",1
кнр,1
колумбия,1
комiсiї європейських співтовариств,1
комиссией,1
комиссии,4
комиссии баррозу,1
комиссия,5
комиссия европейских сообществ,1
комитет министров совета европы,1
комитета Совета федерации по международным делам,1
комитету министров совета европы,1
коммерческий суд Лондона,1
компании edf,1
компромисса Чекерс,1
комісію,5
комісія,15
комісія європейського союзу,1
комісією,6
комісії,12
комісії блакитної стрічки,1
комісії юнкера,1
комісії євратом,1
комісії європейського економічного співтовариства,1
комітет,1
комітет міністрів,1
комітет міністрів ради європи,1
комітет міністрів рє,1
комітет регіонів,1
комітети,1
комітетові міністрів ради європи,1
комітетові міністрів рє,1
комітетом,1
комітетом міністрів,1
комітетом міністрів ради європи,2
комітету,1
комітету вр з питань пек,1
комітету міністрів,3
комітету міністрів ради європи,2
конвенту,1
конвенции,2
конвенцию,1
конвенцією,1
конвенції,3
конгресса сша,1
конгресу,1
консервативна партия,1
консервативната партия,1
консервативной партии,1
консервативной партии Великобритании,1
консерватори,17
консерваторите,25
консерваторов,3
консерваторът,1
консерваторы,1
конституційного суду польщі,1
конституції,1
концепції підготовки суддів та прокурорів з питань кіберзлочинності,1
копенгагені,1
кориной крецу,1
кохезионната политика,1
кремлю,1
крим,1
криму,1
криничанського району,1
кристалиной георгиевой,1
круглоуниверситетская,1
крыме,1
курячий,1
курячого,1
курячої надії іванівни,1
левов,1
лейбористов,1
лейбористы,2
лейбърист,1
лейбъристи,4
лейбъристите,15
лейбъристката партия,4
либерал-демократи,1
либерал-демократите,1
ливаном,1
лиссабонским договором,1
литвой,1
лихтенштейн,1
лондонското Сити,6
лучано гаудіо,1
луїзіані,1
львів,1
львівській області,1
людвиг ван бетховен,1
людмилою іванівною,1
люксембург,1
люксембурга,1
люксембурге,1
люксембургом,1
люксембургского договора,1
люксембурзі,2
люціус вільдхабер,1
лючії серені россі,1
лєна данем,1
лєни данем,1
лісабонська мережа,1
лісабонський договір,2
лісабонським договором,1
лісабонського договору,2
маастрихт,1
маастрихтским договором,1
маастрихтському договорі,1
мадриді,1
майк тайсон,1
майка помпео,1
майкл флин,1
майкл шрейер,1
майкла флінна,1
максим курячий,1
максим фадеев,1
максима павловича,1
малайзии,1
малайзія,1
мальта,1
манекен челендж,1
маппет-шоу,1
мар-а-лаго,1
маргарет вестагер,1
маргрете вестаге,1
маргрете вестагер,1
маргіч,1
мария вяткина,1
марко феррі,1
марлой мэйплз,1
марокко,1
мароша шефчовича,1
марґарітіс шінас,1
мачадо,1
мвд,1
мевлют мерт алтынташ,3
международного комитета Совета Федерации,1
международный фонд защиты животных,1
мексика,2
мексикой,1
мексикою,1
меланией,2
меланией кнаус,1
мелания,2
меланьей,1
меморандум про взаєморозуміння,1
меморандум про взаєморозуміння зі службою глобального договору оон та організації економічного співробітництва та розвитку,1
мережа пілотних судів,1
мережею,1
мережу пілотних судів,1
мзс,2
"министерства ""Брекзита""",1
министерства жилищного строительства,1
министерства иностранных дел,2
министерства иностранных дел Британии,1
министерства иностранных дел Великобритании,2
министерства по вопросам Brexit,1
министерстве по делам регионов и местного самоуправления,1
министерство по делам жилищного строительства Великобритании,1
министерство по делам регионов и местного самоуправления,1
министерство развития,1
минской группы обсе,1
мирны талко,1
митническия съюз на ЕС,1
мишель обама,3
мишель обамой,1
мишель обамы,3
младотурками,1
многогодишна финансова рамка,1
мобил,1
мобиле,1
моне,1
москва,1
москве,2
москвы,1
москві,2
мусульман,1
міжнародний союз працівників судової системи,1
міжнародної організації праці,1
мікі рурк,1
міноборони,1
мінських домовленостей,1
міністерства економічного планування,1
міністерства юстиції чорногорії,1
міністерство економічного планування,1
міністерство оборони,1
міністерство охорони здоров'я латвії,1
міністерству праці,1
міс всесвіт,1
міс піггі,1
міс сша,1
мішель обами,1
нагорно-карабахская республика,1
нагорно-карабахской автономной области,1
нагорном карабахе,1
назк,1
назку,1
наради з безпеки і співробітництва,1
народний фронт,1
народного фронту,1
наталія кацер-бучковська,1
нато,1
нацбанку,1
национальной хоккейной лиги,1
національного агентства з питань запобігання корупції,1
національного антикорупційного бюро,1
національної антикорупційної прокуратури,1
нбсе,1
неваді,1
немецкого МИД,1
нестеренка,1
нестеренко,1
нидерландами,1
нидерландов,2
николас кристоф,1
николя саркози,1
ниццкий договор,1
ниццкого договора,1
ниццский договор,1
ниццский договір,1
нкао,1
нкр,1
нобелевской премии,1
нова зеландія,1
нова комісія,1
новак,1
новомосковського району,1
новому роздолі,1
новою поштою,1
новый год,1
норвегии,1
норвегия,2
нормандска четворка,1
ну «львівська політехніка»,1
"нхл ""флорида""",1
нью-гемпшир,1
нью-гемпшира,1
нью-гемпширі,1
нью-йорка,2
нью-йорке,1
нью-йоркскую военную академию,1
нью-йорку,2
ньюфаундленде,1
нідерланди,1
нідерландів,2
ніккі хейлі,1
німеччина,4
німеччини,5
німеччиною,1
німеччину,2
німеччині,2
ніццький договір,2
ніццьким договором,2
ніццького договору,2
об'єднаного комітету начальників штабів,1
обама,2
обаме,1
обамою,1
обсє,1
об’єднані арабські емірати,1
огайо,2
окружной суд Амстердама,3
олега кришина,1
олегом дерипаской,1
олександр дубінін,1
олександра вілкула,1
олена зеркаль,1
олени зеркаль,1
олену петрівну,1
ольга,1
ольга серябкина,2
олімпіади,1
олімпійські ігри,1
оон,4
опра,1
опре уинфри,2
организации объединенных наций,1
органу,1
організації з безпеки і співробітництва в європі,1
орден дружби,1
орден дружбы,1
орденом дружбы,1
орхан памук,1
османской империи,1
основний закон україни,1
основний фонд стандартів ради європи,1
отравлением в Эймсбери,1
отравления в Эймсбери,1
п. клімкін,1
павла клімкіна,1
пакистанец,1
пакистанка,1
пакистанката,2
пакистанката ,5
пакистанския върховен съд,2
пакистанцы,1
палата,1
палате общин парламента,1
палати,1
палатою представників,1
парижанкой,1
парижского соглашения,1
парижі,2
паризькому договорі,1
парламент,3
парламента,2
парламентом,6
парламентською асамблеєю,1
парламентською асамблеєю ради європи,2
парламентській асамблеї ради європи,1
парламенту,5
парламенту європейського союзу,1
парламенті,1
парлементу,1
партии консеваторов,1
партии консерваторов,2
пат новомосковське районне виробниче підприємство «агротехсервіс»,1
патриарх Московский и всея Руси Кирилл,1
пекине,1
пекину,1
пенсильванія,1
пентагону,1
переговоров в резиденции Чекерс,2
перу,1
пет тумі,1
петар маргіч,1
петро порошенко,1
петром порошенком,1
план по выходу из ЕС,1
план правительства по выходу из ЕС,1
план правительства по условиям Брекзита,1
плана по Brexit,1
плане выхода Британии из ЕС,1
плану дій україна - єс,1
пленарній сесії cepej,1
пловдивчани,1
повторный референдум,2
пола кругмана,1
пола манафорта,2
полина фаворская,2
польський уряд,1
польше,1
польшей,1
польши,1
польща,1
польщі,2
поляк,3
поляци,4
помпео,1
португалци,1
португалія,1
португалії,1
посолството на Република България в Румъния,1
потока – 2,1
правительства ,1
правительства Великобритании,4
правительства Мэй,1
правительстве,1
правительство ,1
правительство Британии,2
правительство Великобритании,6
правительство Соединенного Королевство,1
правительством России,1
правительству Терезы Мэй,1
праги,1
празі,1
председателството,1
представництва європейської комісії,1
президент,1
президент комісії,1
президентом,1
президентом комісії,1
президентом ради,1
преса україни,1
пресцентъра на Външно министертво,1
пресцентъра на Министерство на външните работи,1
принцип mitbestimmung,1
програма розвитку оон,1
програма розвитку організації об’єднаних націй,1
програми,1
програми розвитку оон,1
програму tранскордонної cпівпраці єіс польща-білорусь-україна 2014-2020,1
проон,1
пророка Мухаммеда,1
протоколу № 11 рє,1
путин,1
путина,2
путине,1
путину,1
путиным,2
путін,1
путіна,2
путіним,1
південна європа,1
південно-китайському морі,1
південної кароліни,1
південній кароліні,1
підсумковий документ віденської зустрічі,1
пітер кук,1
п’ятої авеню,1
рад,1
рада,11
рада адвокатів та юридичних товариств європейського співтовариства,1
рада міністрів,2
рада європейського союзу,1
рада європи,2
рада єс,5
ради,7
ради міністрів,2
ради міністрів єс,1
ради європейського союзу,2
ради європи,7
ради єс,2
радою,6
радою міністрів,2
радою європейського союзу,3
радою європи,2
радою єс,4
раду,1
раду закордонних справ,1
раду міністрів,1
раді,3
раді міністрів,1
раді європейського союзу,1
раді європи,1
раді єс,2
рамін гурбанов,1
рахункова палата,1
рахункову палату,1
регламент з питань концентрації,1
регламент № 17/62 про повноваження комісії,1
регламент № 4064/89,1
резолюцією 90(6) км рє про часткову угоду,1
резолюції,1
рекомендації для мультинаціональних корпорацій організації економічного співробітництва та розвитку,1
рекс тиллерсон,2
рекса тиллерсона,1
рекса тіллерсона,1
республиканской партии,4
республіканська партія,1
республіканської партії,5
республіки,1
республікою молдови,1
республіці,1
ресурсний центр гурт,1
референдума,7
референдума за Брекзит,1
референдума о выходе Британии из ЕС в 2016 году,1
референдума от 2016 г. за излизане на Великобритания от съюза,1
референдуме,3
референдуме 2016 года,1
референдумом 2016 года,2
референдумом по Brexit,1
референдуму 2016 г.,1
реформаторите,1
риа новости,1
риа новый день,1
римських договорів,1
римського договору,1
римському договорі,1
рождество,1
романо проді,4
рональда рейгана,1
роскомнадзор,1
роскомнадзором,1
роснефть,1
россией,2
россии,5
российский,1
российского МИД,1
российского МИДа,1
россия,3
россиянам,1
російська федерація,1
росію,1
росія,2
росією,1
росії,8
рсмд,1
румунією,1
румънци,4
румънците,1
румынии,1
руснаци,1
руснаците,5
рф,3
рє,1
рішення №c(2015)9138 про затвердження програми транскордонної співпраці єіс польща-білорусь-україна 2014-2020,1
с.стівенса,1
сади сінергії,1
саксаганському,1
саммит НАТО,1
сандерс,1
сандро гоці,1
сандро ґоці,1
сантера,1
сантером,2
сбу,1
святий престол,1
світлогірському,1
світова організація торгівлі,1
світова торгова організація,1
світовий банк,1
світової організації торгівлі,1
северного потока-1,1
северноирландци,1
северноирландците,2
северный поток 1,1
северных потоков,1
секретариат,1
секретаріату cepej,1
селу хитрино,1
сенатом сша,1
сенатори,1
сенегалу,1
сергія сливинського,1
серые волки,1
сирии,1
сирию,1
ситуационно-кризисный центр МИД РФ,1
ситуационно-кризисный центр МИДа РФ,1
ситуационно-кризисный центр МИДа России,1
словакией,1
словаци,1
словенія,1
совет,1
совета европейского союза,2
совета европы,1
совете,1
совету,1
соглашения о Brexit,1
соедененных штатов,1
соединенные штаты,1
соединенных штатах,1
соединенных штатов,1
соединенных штатов америки,1
соединённых штатов америки,1
солотвино,1
солотвинський солерудник,1
солотвинському солеруднику,1
соня ван тихелен,1
сот,1
союза,1
союзом,1
союзу,7
спеціальному бюлетені комісії,1
сполученим штатам,1
сполучених штатах америки,1
сполучених штатів,3
сполучені штати,1
споразумението за отворено небе,1
співтовариств,2
співтовариства,1
спільного моніторингового комітету програми,1
спільнот,1
спільнота,1
спільноти,1
спільнотою,1
спільноту,1
спільноті,1
стамбуле,1
статистичне управління,1
статут cepej,1
статутом,1
стефан трешель,1
страны Балтии,4
страны Прибалтики,1
страсбург,2
страсбурга,1
страсбурзі,2
стрим2,1
суд,1
суд Великобритании,2
суд Швеции,1
суд європейського союзу,1
суд єс,3
суда ЕС,2
судом,1
судом єс,3
суду,1
суду європейського союзу,1
суду єс,1
суді єс,1
східної європи,3
сша,52
сэм грин,1
сільвестр сталлоне,1
сільськогосподарське тов «дружба-­казначеївка»,1
сільськогосподарське тов «злагода»,1
сільськогосподарське тов ім. чапаєва,1
сінгапур,1
сінергія груп,1
таможенного союза,6
таможенного союза ЕС,1
таможенному сoюзу ЕС,1
таможенному союзу ЕС,1
таможенный союз,3
танер акчам,1
тарас березовець,1
тарас шевченко,1
тасс,3
твиттере,2
тед круз,1
тереза Мей,1
тиллерсон,1
тиллерсона,1
тиммерманс,1
тимоти снайдер,1
тиса,1
тов «агроальянс»,1
тов «апк укроагро»,1
тов «вільногірське скло»,1
тов «вільногірський завод плоского скла»,1
тов «дніпровський тепличний комбінат»,1
тов «дніпромлин»,1
тов «орільський об’єднаний елеватор»,1
тов «хлібозавод №10»,1
том паркер,1
тори,4
торите,4
трамп,31
трампа,24
трампу,1
транс-тихоокеанське партнерство,1
трансевропейские сети,1
третьего энергетического пакета,1
ттп,1
тунісом,1
туреччини,1
туреччиною,1
турции,4
турците,2
турция,1
тіллерсон,1
угоди про асоціацію,3
угоди про асоціацію з єс,1
угоди про асоціацію україни з єс,1
угодою про асоціацію,1
угорщиною,1
украина,2
украине,3
украиной,2
украины,3
україна,8
україни,23
україною,9
український католицький університет,1
українського народу,1
українському кризовому медіа-центрі,1
українські новини,1
україну,6
україні,19
укрпоштою,1
унгарци,1
унгарците,1
университета Уестминстър,1
университета в Бирмингам,1
университета в Кеймбридж,1
университета в Стратклайд,1
університету болоньї,1
університету лече,1
уоллмен-ринк,1
управління безпеки,1
управління з правових питань,1
управління офіційних публікацій європейських співтовариств,1
уругваем,1
уряд публікацій,1
урядом норвегії,1
установчих договорів,1
учень,1
уїнстона черчілля,1
ф. тіммерманс,1
"федеральной службой по надзору в сфере связи, информационных технологий и массовых коммуникаций",1
филом хоганом,1
финляндии,1
флорида пантерз,1
флориду,1
флориды,1
фокус,1
франс пресс,1
франс тіммерманс,1
франса тіммерманса,1
франсом тіммермансом,1
францией,1
франции,2
франция,1
французи,2
французинът,1
франція,8
франції,8
фреда трампа,1
френсіс о’доннелл,1
фрн,1
фінляндії,2
х. ван дер брук,1
хейлі,1
хельсінкського заключного акту,1
хельсінкі,1
хиллари клинтон,7
хорватія,1
хорватією,2
хорватії,1
хоуп хікс,1
христос стиліанідес,2
хілларі клінтон,5
центр,1
центральной азии,1
центральной европе,1
центральном парке нью-йорка,1
центральної азії,1
центру,1
цру,1
цюрихе,1
чарльз ліндберг,1
чарльза,1
чемпионат мира по футболу,1
чемпионат мира по футболу в РФ,1
чемпионата мира по футболу в России,1
чернечому,1
чехи,1
чехии,1
чехія,1
чехії,1
чешской республике,1
чешской республики,1
чили,2
чилі,1
член 50,2
член 50 от Лисабонския договор,1
член-експерт cepej,1
члена-експерта cepej,1
чорногорія,1
чорногорії,1
шведского суда,1
швейцарией,1
швейцария,1
швейцарія,1
швецией,1
швеції,3
шенгенското пространство,1
шенгенської угоди,1
шер,1
шефчович,1
шотландската народна партия,2
шотландские националисты,1
штати,1
ъ,1
эльжбета бинковска,1
энн аппелбаум,1
эскимосами,1
эскимосов,1
ю. с. шемшученко,1
южная корея,1
южно-китайском море,1
южноафриканец,1
южного кавказа,1
южного потока,1
яворові,1
ялтинської європейської стратегії,1
японія,2
яценюка,1
є. к. з п. л.,1
євгеній мендусь,1
євратомом,1
євроатому,1
єврозони,1
єврокомісар,1
єврокомісія,3
єврокомісії,5
європ. конвенцією про захист прав і осн. свобод людини,1
